user_id,product_id,rank,predicted_score
USER-297536,PROD-30810,10,3.486540543021771e-08
USER-297914,PROD-31694,1,8.916576707030668e-09
USER-297914,PROD-90441,2,3.803677974952837e-09
USER-297914,PROD-41488,3,3.4577936589275046e-09
USER-297914,PROD-34231,4,2.2492299022464125e-09
USER-297914,PROD-72464,5,2.0964780920974903e-09
USER-297914,PROD-57116,6,1.7646740852586323e-09
USER-297914,PROD-10974,7,1.463931975739834e-09
USER-297914,PROD-56561,8,1.33088835802078e-09
USER-297914,PROD-99768,9,5.581398412228471e-10
USER-297914,PROD-61027,10,5.275832705326605e-10
USER-299454,PROD-31694,1,3.0949302534924974e-09
USER-299454,PROD-41197,2,2.3354268283064497e-09
USER-299454,PROD-30810,3,2.1077551954354154e-09
USER-299454,PROD-68966,4,1.7943827454162396e-09
USER-299454,PROD-63102,5,1.5517622436094033e-09
USER-299454,PROD-26097,6,1.5024709958955097e-09
USER-299454,PROD-90441,7,1.3202508570292865e-09
USER-299454,PROD-41488,8,1.2001949354521989e-09
USER-299454,PROD-74893,9,1.0845110074671698e-09
USER-299454,PROD-36326,10,1.0825105323051101e-09
USER-305073,PROD-40514,1,7.593370584414863e-09
USER-305073,PROD-32749,2,5.636248409751744e-09
USER-305073,PROD-65375,3,5.0834185031186125e-09
USER-305073,PROD-94935,4,4.913969877773278e-09
USER-305073,PROD-92174,5,3.602510876380874e-09
USER-305073,PROD-91619,6,3.518910351718419e-09
USER-305073,PROD-88767,7,6.431259224688301e-10
USER-305073,PROD-56991,8,4.461099147052145e-10
USER-305073,PROD-65847,9,4.2358778346826907e-10
USER-305073,PROD-65444,10,1.618396222102125e-10
USER-309450,PROD-40514,1,0.675950045405602
USER-309450,PROD-32749,2,0.5017300717955838
USER-309450,PROD-65375,3,0.4525180128902518
USER-309450,PROD-92174,4,0.32068991805323227
USER-309450,PROD-91619,5,0.3132479293061661
USER-309450,PROD-88767,6,0.05725006986838961
USER-309450,PROD-56991,7,0.0397120111218852
USER-309450,PROD-65847,8,0.03770712601019441
USER-309450,PROD-65444,9,0.01440671158680826
USER-309450,PROD-58410,10,0.0007859862366141701
USER-314070,PROD-52987,1,1.76030817997579e-12
USER-314070,PROD-70722,2,1.7556528852684201e-12
USER-314070,PROD-51088,3,2.522984973840392e-16
USER-314070,PROD-74321,4,2.123961759396294e-16
USER-314070,PROD-50780,5,5.988211031764861e-17
USER-314070,PROD-69305,6,5.484520296787738e-17
USER-314070,PROD-13656,7,5.026599728843295e-17
USER-314070,PROD-56991,8,4.285615253410651e-17
USER-314070,PROD-58421,9,4.185620619213124e-17
USER-314070,PROD-75455,10,2.966083942273384e-17
USER-314585,PROD-14656,1,1.2978078328968617e-12
USER-314585,PROD-33314,2,1.1543227890136111e-12
USER-314585,PROD-89034,3,2.8611706306732395e-16
USER-314585,PROD-18272,4,1.492818575355351e-16
USER-314585,PROD-83861,5,1.17020766459387e-16
USER-314585,PROD-57330,6,8.872568019974629e-17
USER-314585,PROD-64938,7,7.562318245074922e-17
USER-314585,PROD-75895,8,6.921955718642858e-17
USER-314585,PROD-91781,9,6.507799857243559e-17
USER-314585,PROD-20739,10,3.7396227465264904e-17
USER-314749,PROD-38773,1,0.4745772279801659
USER-314749,PROD-16001,2,0.3187355033660048
USER-314749,PROD-58410,3,0.29420525266660463
USER-314749,PROD-80439,4,0.2927178926817838
USER-314749,PROD-48453,5,0.25417303710608813
USER-314749,PROD-18506,6,0.245315110595172
USER-314749,PROD-33776,7,0.2129928620399286
USER-314749,PROD-11193,8,0.17641089130928678
USER-314749,PROD-87971,9,0.11092096321232402
USER-314749,PROD-68232,10,0.03278785991753532
USER-316216,PROD-40514,1,0.08846635276806705
USER-316216,PROD-32749,2,0.06566495531364583
USER-316216,PROD-65375,3,0.0592242258645493
USER-316216,PROD-94935,4,0.05725006936853527
USER-316216,PROD-92174,5,0.04197095275381815
USER-316216,PROD-91619,6,0.040996967166763584
USER-316216,PROD-56991,7,0.005197391151782564
USER-316216,PROD-65847,8,0.004934997688307233
USER-316216,PROD-65444,9,0.0018855081873995632
USER-316216,PROD-79994,10,0.00017485530125675434
USER-316980,PROD-63270,1,1.5295913442257389e-09
USER-316980,PROD-78300,2,1.5295913442257389e-09
USER-316980,PROD-80757,3,1.0517306805203055e-09
USER-316980,PROD-54937,4,4.995567976152905e-10
USER-316980,PROD-99768,5,3.1795051452002674e-10
USER-316980,PROD-18272,6,4.0366336936185365e-11
USER-316980,PROD-40399,7,6.617443456630029e-13
USER-316980,PROD-88956,8,4.5761576062857834e-17
USER-316980,PROD-94232,9,4.2174744167101285e-17
USER-316980,PROD-76385,10,3.8372880858988514e-17
USER-317843,PROD-41197,1,1.927215515839431e-09
USER-317843,PROD-68966,2,1.4807410047731797e-09
USER-317843,PROD-26097,3,1.2398527670799693e-09
USER-317843,PROD-36326,4,8.932975628403027e-10
USER-317843,PROD-47262,5,3.993074586464549e-10
USER-317843,PROD-57354,6,3.9289122718320375e-10
USER-317843,PROD-30810,7,3.704549788694636e-10
USER-317843,PROD-63102,8,2.727347323881225e-10
USER-317843,PROD-74893,9,1.9061155831806923e-10
USER-317843,PROD-15599,10,1.4470234346127997e-10
USER-320050,PROD-16202,1,4.61708301033664e-08
USER-320050,PROD-79726,2,3.575677727402474e-08
USER-320050,PROD-84160,3,2.216620891297033e-08
USER-320050,PROD-28928,4,1.673110944315459e-08
USER-320050,PROD-71962,5,1.5579390778962407e-08
USER-320050,PROD-19970,6,1.2374922462732456e-08
USER-320050,PROD-61773,7,9.431551170777516e-09
USER-320050,PROD-52194,8,6.961928517199031e-09
USER-320050,PROD-24762,9,1.3819645582532118e-09
USER-320050,PROD-58410,10,1.0380543851142394e-11
USER-321688,PROD-15539,1,1.1213586871429533e-12
USER-321688,PROD-52987,2,4.0762028513413117e-13
USER-321688,PROD-80406,3,3.6242556224339433e-17
USER-321688,PROD-50780,4,1.3866414506151491e-17
USER-321688,PROD-78511,5,1.341270482891618e-17
USER-321688,PROD-13656,6,1.1639689220522908e-17
USER-321688,PROD-56991,7,9.92385158145693e-18
USER-321688,PROD-58421,8,9.692302118884758e-18
USER-321688,PROD-35444,9,8.330882570309734e-18
USER-321688,PROD-66005,10,7.190446712236352e-18
USER-322586,PROD-28444,1,4.598048160050366e-13
USER-322586,PROD-40399,2,3.980377284753496e-13
USER-322586,PROD-31962,3,1.0209771616960766e-17
USER-322586,PROD-10515,4,7.682804650375019e-18
USER-322586,PROD-24762,5,7.465129127637701e-18
USER-322586,PROD-48461,6,7.41679547663839e-18
USER-322586,PROD-61027,7,6.450483250209232e-18
USER-322586,PROD-38356,8,6.003124450847823e-18
USER-322586,PROD-95609,9,4.737797035590403e-18
USER-322586,PROD-75895,10,3.360791577219089e-18
USER-322673,PROD-40399,1,5.05447930210263e-13
USER-322673,PROD-31962,2,1.296487132382954e-17
USER-322673,PROD-48461,3,9.418212531809978e-18
USER-322673,PROD-61027,4,8.19114162911856e-18
USER-322673,PROD-38356,5,7.623063371651125e-18
USER-322673,PROD-95609,6,6.0162882412384e-18
USER-322673,PROD-75895,7,4.267698826139478e-18
USER-322673,PROD-10515,8,3.647901923324872e-18
USER-322673,PROD-67906,9,3.0301068512262222e-18
USER-322673,PROD-66005,10,2.77367075903683e-18
USER-322946,PROD-16304,1,2.4147354566200226e-12
USER-322946,PROD-34529,2,8.760748616545986e-17
USER-322946,PROD-84738,3,7.197046808610654e-17
USER-322946,PROD-74375,4,4.264617385389115e-17
USER-322946,PROD-65444,5,3.0110588003748125e-17
USER-322946,PROD-75455,6,2.5088455486892225e-17
USER-322946,PROD-78511,7,8.261634981404052e-18
USER-322946,PROD-54937,8,6.4161790333024965e-18
USER-322946,PROD-28603,9,5.8381241774700875e-18
USER-322946,PROD-57330,10,2.821533665607448e-18
USER-324470,PROD-79994,1,5.565603460860585e-13
USER-324470,PROD-58300,2,2.9080365684568475e-17
USER-324470,PROD-88767,3,2.1571758253462654e-17
USER-324470,PROD-38047,4,1.9054085330115674e-17
USER-324470,PROD-51942,5,1.614602665858955e-17
USER-324470,PROD-35986,6,1.4069925108176497e-17
USER-324470,PROD-53525,7,8.296737970517938e-18
USER-324470,PROD-10974,8,5.6928384702584624e-18
USER-324470,PROD-68507,9,4.2312751648884235e-18
USER-324470,PROD-65444,10,5.434957176744005e-19
USER-324714,PROD-41197,1,8.567429886454998e-09
USER-324714,PROD-68966,2,6.582628997186897e-09
USER-324714,PROD-26097,3,5.511761172625322e-09
USER-324714,PROD-36326,4,3.97115121504297e-09
USER-324714,PROD-47262,5,1.7751199214489202e-09
USER-324714,PROD-57354,6,1.7465965867492578e-09
USER-324714,PROD-79919,7,4.0343237712260393e-10
USER-324714,PROD-15599,8,1.0294475981893293e-10
USER-324714,PROD-16304,9,1.181761159525845e-12
USER-324714,PROD-94935,10,1.0774657645632437e-12
USER-326718,PROD-79994,1,2.380806343712766e-12
USER-326718,PROD-96454,2,7.677146716940585e-13
USER-326718,PROD-58300,3,1.243975061935192e-16
USER-326718,PROD-88767,4,9.227782621606465e-17
USER-326718,PROD-38047,5,8.15079398785793e-17
USER-326718,PROD-51942,6,6.906809470860423e-17
USER-326718,PROD-74204,7,6.784656839110742e-17
USER-326718,PROD-35986,8,6.018712470027556e-17
USER-326718,PROD-89657,9,5.748961286048326e-17
USER-326718,PROD-51367,10,5.743681089439167e-17
USER-326803,PROD-38773,1,0.44681301805340257
USER-326803,PROD-16001,2,0.30008850788282465
USER-326803,PROD-58410,3,0.27699335138900383
USER-326803,PROD-80439,4,0.275593006482911
USER-326803,PROD-31917,5,0.24531511059506303
USER-326803,PROD-48453,6,0.23930314208400466
USER-326803,PROD-33776,7,0.20053213239272802
USER-326803,PROD-11193,8,0.16609031811085434
USER-326803,PROD-87971,9,0.10443174981071837
USER-326803,PROD-68232,10,0.030869670480435308
USER-327486,PROD-96454,1,0.0003369783819244265
USER-327486,PROD-74204,2,2.9780369815143207e-08
USER-327486,PROD-51367,3,2.5211141992873765e-08
USER-327486,PROD-56392,4,2.1150819183397225e-08
USER-327486,PROD-74375,5,9.33138126816597e-09
USER-327486,PROD-20739,6,8.895522487257424e-09
USER-327486,PROD-53525,7,8.225606180621812e-09
USER-327486,PROD-73497,8,7.018558983253489e-09
USER-327486,PROD-56561,9,6.385421368564678e-09
USER-327486,PROD-83861,10,1.135282858216208e-09
USER-327744,PROD-16202,1,0.6509207904376365
USER-327744,PROD-79726,2,0.5041024749739921
USER-327744,PROD-28928,3,0.23587678539144857
USER-327744,PROD-71962,4,0.21963974521739515
USER-327744,PROD-19970,5,0.17446284359654524
USER-327744,PROD-61773,6,0.13296691286232468
USER-327744,PROD-52194,7,0.09814993586297042
USER-327744,PROD-24762,8,0.019483068868397756
USER-327744,PROD-58410,9,0.00014634590267558338
USER-327744,PROD-96454,10,6.472821470678153e-07
USER-330517,PROD-30810,1,0.3409831132038813
USER-330517,PROD-63102,2,0.2510370852953199
USER-330517,PROD-74893,3,0.17544729123708358
USER-330517,PROD-15599,4,0.11187561659348556
USER-330517,PROD-68232,5,0.08598170066696752
USER-330517,PROD-73497,6,0.03439393631015835
USER-330517,PROD-38356,7,0.03250184504599937
USER-330517,PROD-27006,8,0.029639426517436025
USER-330517,PROD-72464,9,0.0015040718820156765
USER-330517,PROD-41603,10,2.9042636063425563e-05
USER-331150,PROD-52987,1,0.0001284985146829151
USER-331150,PROD-50780,2,4.37125857814405e-09
USER-331150,PROD-56991,3,3.128402178834886e-09
USER-331150,PROD-58421,4,3.055408358111856e-09
USER-331150,PROD-75455,5,2.1651741742870104e-09
USER-331150,PROD-74444,6,1.820856598887878e-09
USER-331150,PROD-64834,7,1.0727212117585556e-09
USER-331150,PROD-68507,8,6.767587704648856e-10
USER-331150,PROD-99768,9,6.270394953385815e-10
USER-331150,PROD-89949,10,5.142365362740476e-10
USER-331588,PROD-40399,1,7.852335204889698e-13
USER-331588,PROD-28444,2,5.999464613117187e-14
USER-331588,PROD-62621,3,5.659428734160608e-15
USER-331588,PROD-31962,4,2.014144473410379e-17
USER-331588,PROD-48461,5,1.463156883438024e-17
USER-331588,PROD-61027,6,1.2725265242615337e-17
USER-331588,PROD-38356,7,1.1842733010583387e-17
USER-331588,PROD-95609,8,9.346543755711472e-18
USER-331588,PROD-75895,9,6.6300403530035114e-18
USER-331588,PROD-10515,10,6.294775817704756e-18
USER-332113,PROD-41603,1,1.7762502229654784e-12
USER-332113,PROD-89949,2,8.243536060120595e-17
USER-332113,PROD-28603,3,7.166290748314868e-17
USER-332113,PROD-71434,4,4.2955958812905056e-17
USER-332113,PROD-69305,5,2.533269591746451e-17
USER-332113,PROD-67906,6,2.311705709185979e-17
USER-332113,PROD-38047,7,1.782595048862206e-17
USER-332113,PROD-52194,8,1.2976781348671507e-17
USER-332113,PROD-21944,9,1.1158697973267653e-17
USER-332113,PROD-34231,10,4.0185160284894656e-18
USER-333203,PROD-70881,1,1.9096123054499626e-08
USER-333203,PROD-19269,2,7.76467380242178e-09
USER-333203,PROD-36554,3,7.580014718958313e-09
USER-333203,PROD-55788,4,5.5612936011157445e-09
USER-333203,PROD-65847,5,3.870504752442639e-09
USER-333203,PROD-35444,6,3.408933215885476e-09
USER-333203,PROD-27006,7,1.945020564942883e-09
USER-333203,PROD-79919,8,1.4248331093582023e-09
USER-333203,PROD-64834,9,1.1935578983524298e-09
USER-333203,PROD-71962,10,3.092089608314057e-10
USER-335991,PROD-41197,1,7.798180605077179e-10
USER-335991,PROD-68966,2,5.991590296809737e-10
USER-335991,PROD-26097,3,5.01687316334363e-10
USER-335991,PROD-36326,4,3.614590933381989e-10
USER-335991,PROD-47262,5,1.6157360989920961e-10
USER-335991,PROD-57354,6,1.5897738071035228e-10
USER-335991,PROD-79919,7,3.672091374464028e-11
USER-335991,PROD-15599,8,9.370159439709696e-12
USER-335991,PROD-79994,9,3.195336145878413e-12
USER-335991,PROD-94935,10,9.807226600284915e-14
USER-337233,PROD-30810,1,0.4778555540744497
USER-337233,PROD-63102,2,0.35180471067874713
USER-337233,PROD-74893,3,0.2458727699950028
USER-337233,PROD-68232,4,0.1204952140486515
USER-337233,PROD-21944,5,0.11188384565850802
USER-337233,PROD-73497,6,0.0481998458453425
USER-337233,PROD-38356,7,0.04554825905296811
USER-337233,PROD-27006,8,0.041536850455317825
USER-337233,PROD-41197,9,0.016494371192883644
USER-337233,PROD-68966,10,0.012673150238007545
USER-338448,PROD-50780,1,0.00010205390849991823
USER-338448,PROD-13656,2,8.566567645527672e-05
USER-338448,PROD-56991,3,7.303747055963782e-05
USER-338448,PROD-58421,4,7.133331497882329e-05
USER-338448,PROD-75455,5,5.054939741471202e-05
USER-338448,PROD-74444,6,4.251076192643668e-05
USER-338448,PROD-64834,7,2.5044364325207714e-05
USER-338448,PROD-68507,8,1.5799998193395507e-05
USER-338448,PROD-99768,9,1.4639223495739338e-05
USER-338448,PROD-89949,10,1.2005660951429793e-05
USER-342718,PROD-31694,1,8.088655203039733e-09
USER-342718,PROD-90441,2,3.4504990708519996e-09
USER-342718,PROD-41488,3,3.136730786857746e-09
USER-342718,PROD-34231,4,2.0403845275387725e-09
USER-342718,PROD-72464,5,1.9018160203043102e-09
USER-342718,PROD-57116,6,1.6008206613802558e-09
USER-342718,PROD-10974,7,1.3280030421459276e-09
USER-342718,PROD-56561,8,1.2073127833108388e-09
USER-342718,PROD-63270,9,8.342676045995118e-10
USER-342718,PROD-78300,10,8.342676045995118e-10
USER-343058,PROD-62621,1,0.00017006675354458076
USER-343058,PROD-40399,2,2.2648023835225537e-07
USER-343058,PROD-86897,3,2.707647148449983e-08
USER-343058,PROD-76347,4,1.659260107010082e-08
USER-343058,PROD-71434,5,4.803489903958285e-09
USER-343058,PROD-27006,6,2.275225867859507e-09
USER-343058,PROD-57116,7,6.493058104454249e-10
USER-343058,PROD-31962,8,5.809277221504812e-12
USER-343058,PROD-48461,9,4.220096456165509e-12
USER-343058,PROD-61027,10,3.670272638703121e-12
USER-345836,PROD-15539,1,5.3825035920279115e-05
USER-345836,PROD-16304,2,1.5396037346621356e-05
USER-345836,PROD-40399,3,5.432155323903762e-06
USER-345836,PROD-80406,4,1.7396368467863117e-09
USER-345836,PROD-34529,5,5.585738699240375e-10
USER-345836,PROD-84738,6,4.63359435850086e-10
USER-345836,PROD-35444,7,3.998810182110663e-10
USER-345836,PROD-66005,8,3.749495047875593e-10
USER-345836,PROD-74375,9,2.7190642500609693e-10
USER-345836,PROD-65444,10,1.9198116968196884e-10
USER-349287,PROD-70881,1,0.12492373366999494
USER-349287,PROD-19269,2,0.05079523416139518
USER-349287,PROD-36554,3,0.04958722444672695
USER-349287,PROD-55788,4,0.03638107896056572
USER-349287,PROD-65847,5,0.025320213086323956
USER-349287,PROD-35444,6,0.022300687105162524
USER-349287,PROD-27006,7,0.012724008446328825
USER-349287,PROD-79919,8,0.00932102664869002
USER-349287,PROD-71962,9,0.0020227947715374932
USER-349287,PROD-33314,10,4.8483987176635314e-05
USER-349777,PROD-70722,1,4.3266534759903314e-12
USER-349777,PROD-51088,2,6.217676511418691e-16
USER-349777,PROD-74321,3,5.234318586704865e-16
USER-349777,PROD-69305,4,1.3516122124908644e-16
USER-349777,PROD-57354,5,5.340188223815436e-17
USER-349777,PROD-33776,6,7.142603703128182e-18
USER-349777,PROD-61773,7,5.067946101548204e-18
USER-349777,PROD-74893,8,2.6432231079864856e-19
USER-349777,PROD-14856,9,4.894217573417161e-24
USER-349777,PROD-44491,10,4.7051912903337595e-24
USER-349841,PROD-31694,1,2.8393683134963094e-08
USER-349841,PROD-90441,2,1.2112319639788579e-08
USER-349841,PROD-41488,3,1.1010895854264143e-08
USER-349841,PROD-34231,4,7.1623811738996564e-09
USER-349841,PROD-72464,5,6.675962827692788e-09
USER-349841,PROD-57116,6,5.6193759622800624e-09
USER-349841,PROD-10974,7,4.661701683957078e-09
USER-349841,PROD-56561,8,4.238041522802925e-09
USER-349841,PROD-99768,9,1.7773240019551847e-09
USER-349841,PROD-61027,10,1.680020562039264e-09
USER-350662,PROD-30810,1,1.3132862259504108e-08
USER-350662,PROD-63102,2,9.668617991764212e-09
USER-350662,PROD-74893,3,6.757299761768653e-09
USER-350662,PROD-15599,4,4.308855793808308e-09
USER-350662,PROD-68232,5,3.311559393916472e-09
USER-350662,PROD-21944,6,3.0748939121211464e-09
USER-350662,PROD-73497,7,1.3246721337000365e-09
USER-350662,PROD-38356,8,1.251798806569161e-09
USER-350662,PROD-27006,9,1.1415536160919482e-09
USER-350662,PROD-72464,10,5.792887709103171e-11
USER-353085,PROD-31694,1,0.7518735058469396
USER-353085,PROD-90441,2,0.3207379679564215
USER-353085,PROD-34231,3,0.1896620673631763
USER-353085,PROD-72464,4,0.17678155920463853
USER-353085,PROD-57116,5,0.14880281241953155
USER-353085,PROD-10974,6,0.12344330151425233
USER-353085,PROD-56561,7,0.11222464949434534
USER-353085,PROD-99768,8,0.04706408893922083
USER-353085,PROD-61027,9,0.044487463773940195
USER-353085,PROD-91619,10,0.005383649867928983
USER-353735,PROD-28444,1,2.3834169019038594e-12
USER-353735,PROD-70722,2,2.3192581560934297e-12
USER-353735,PROD-51088,3,3.332921631251656e-16
USER-353735,PROD-74321,4,2.8058027159265437e-16
USER-353735,PROD-69305,5,7.245178438925966e-17
USER-353735,PROD-24762,6,3.668097624059235e-17
USER-353735,PROD-57354,7,2.8625530474966353e-17
USER-353735,PROD-10515,8,2.493334857690529e-17
USER-353735,PROD-61773,9,9.368288309031456e-18
USER-353735,PROD-72464,10,4.860988539626086e-18
USER-354363,PROD-38773,1,1.1662995027522787e-08
USER-354363,PROD-16001,2,7.833099381262452e-09
USER-354363,PROD-58410,3,7.230255049374389e-09
USER-354363,PROD-80439,4,7.193702363985474e-09
USER-354363,PROD-31917,5,6.403369641088806e-09
USER-354363,PROD-48453,6,6.246441449614947e-09
USER-354363,PROD-18506,7,6.028753059275041e-09
USER-354363,PROD-33776,8,5.234416116934617e-09
USER-354363,PROD-11193,9,4.335394171561605e-09
USER-354363,PROD-87971,10,2.725943357837304e-09
USER-355137,PROD-38773,1,0.46294670369728375
USER-355137,PROD-16001,2,0.31092421198252973
USER-355137,PROD-58410,3,0.2869951272464414
USER-355137,PROD-80439,4,0.28554421818130427
USER-355137,PROD-31917,5,0.2541730371059725
USER-355137,PROD-18506,6,0.2393031420840021
USER-355137,PROD-33776,7,0.20777301897122685
USER-355137,PROD-11193,8,0.1720875672343624
USER-355137,PROD-87971,9,0.10820260910668725
USER-355137,PROD-68232,10,0.031984323678391186
USER-357648,PROD-63270,1,2.725048074277933e-08
USER-357648,PROD-78300,2,2.725048074277933e-08
USER-357648,PROD-80757,3,1.873713967086825e-08
USER-357648,PROD-54937,4,8.899869200182228e-09
USER-357648,PROD-99768,5,5.664456984404902e-09
USER-357648,PROD-18272,6,7.191476935905841e-10
USER-357648,PROD-40399,7,2.176312958774846e-13
USER-357648,PROD-88956,8,8.15266739033077e-16
USER-357648,PROD-94232,9,7.51365427174924e-16
USER-357648,PROD-76385,10,6.836332167021661e-16
USER-357681,PROD-31694,1,7.281085116013369e-09
USER-357681,PROD-90441,2,3.1060017761861125e-09
USER-357681,PROD-38773,3,2.9904434572581403e-09
USER-357681,PROD-41488,4,2.823560069237216e-09
USER-357681,PROD-16001,5,2.0084412869907028e-09
USER-357681,PROD-58410,6,1.8538693370051567e-09
USER-357681,PROD-80439,7,1.8444970669863324e-09
USER-357681,PROD-34231,8,1.836672851232864e-09
USER-357681,PROD-72464,9,1.711939002373306e-09
USER-357681,PROD-31917,10,1.6418522652463573e-09
USER-358138,PROD-52987,1,6.839240181956677e-13
USER-358138,PROD-40399,2,1.9995437308677208e-13
USER-358138,PROD-50780,3,2.3265706523641645e-17
USER-358138,PROD-13656,4,1.952960466535491e-17
USER-358138,PROD-56991,5,1.6650693542727094e-17
USER-358138,PROD-58421,6,1.626218922969641e-17
USER-358138,PROD-75455,7,1.1523982397975104e-17
USER-358138,PROD-74444,8,1.0004191872324629e-17
USER-358138,PROD-64834,9,5.7094807932996515e-18
USER-358138,PROD-31962,10,5.1288818546127796e-18
USER-359154,PROD-38773,1,0.3879417916059568
USER-359154,PROD-16001,2,0.26054942153567084
USER-359154,PROD-58410,3,0.240497238574068
USER-359154,PROD-80439,4,0.23928140042749235
USER-359154,PROD-31917,5,0.21299286204075601
USER-359154,PROD-48453,6,0.20777301897212852
USER-359154,PROD-18506,7,0.20053213239359613
USER-359154,PROD-11193,8,0.14420657629233877
USER-359154,PROD-87971,9,0.0906720227145956
USER-359154,PROD-68232,10,0.026802341893794775
USER-362046,PROD-70722,1,5.4957831381444315e-12
USER-362046,PROD-52987,2,3.591561055932191e-14
USER-362046,PROD-51088,3,7.897790271283536e-16
USER-362046,PROD-74321,4,6.648713604665129e-16
USER-362046,PROD-69305,5,1.7168390415220717e-16
USER-362046,PROD-57354,6,6.78319087900718e-17
USER-362046,PROD-33776,7,9.072647303956993e-18
USER-362046,PROD-61773,8,6.56092183466315e-18
USER-362046,PROD-50780,9,1.221776151530807e-18
USER-362046,PROD-13656,10,1.0255783637908893e-18
USER-366962,PROD-38773,1,2.4290278626952942e-09
USER-366962,PROD-16001,2,1.6313834142471594e-09
USER-366962,PROD-58410,3,1.5058302715450951e-09
USER-366962,PROD-80439,4,1.4982175193514934e-09
USER-366962,PROD-31917,5,1.3336165570367673e-09
USER-366962,PROD-48453,6,1.3009334470266152e-09
USER-366962,PROD-18506,7,1.2555959360122396e-09
USER-366962,PROD-33776,8,1.0901610232166972e-09
USER-366962,PROD-11193,9,9.029235812618414e-10
USER-366962,PROD-87971,10,5.677265876124068e-10
USER-366991,PROD-70881,1,6.53052090189934e-09
USER-366991,PROD-19269,2,2.65537483280919e-09
USER-366991,PROD-36554,3,2.592224841533888e-09
USER-366991,PROD-55788,4,1.901859555472846e-09
USER-366991,PROD-65847,5,1.32364104036141e-09
USER-366991,PROD-35444,6,1.1657921116230661e-09
USER-366991,PROD-27006,7,6.65161060060858e-10
USER-366991,PROD-79919,8,4.87266571116353e-10
USER-366991,PROD-64834,9,4.0817472638672374e-10
USER-366991,PROD-71962,10,1.0574374578552279e-10
USER-367033,PROD-40399,1,5.356297927791921e-05
USER-367033,PROD-52987,2,1.1517478966757388e-05
USER-367033,PROD-31962,3,1.373904397571258e-09
USER-367033,PROD-48461,4,1.006600988153959e-09
USER-367033,PROD-61027,5,8.680260084564302e-10
USER-367033,PROD-38356,6,8.078260113562207e-10
USER-367033,PROD-75895,7,4.522536350951458e-10
USER-367033,PROD-50780,8,3.918012504367553e-10
USER-367033,PROD-10515,9,3.8657294539845034e-10
USER-367033,PROD-13656,10,3.288842107866434e-10
USER-368374,PROD-14656,1,0.0001751297795353492
USER-368374,PROD-33314,2,5.680054749554797e-05
USER-368374,PROD-89034,3,3.8609428072595206e-08
USER-368374,PROD-18272,4,2.014450686467951e-08
USER-368374,PROD-83861,5,1.5791105980109072e-08
USER-368374,PROD-57330,6,1.1972888757977106e-08
USER-368374,PROD-75895,7,9.340678552182167e-09
USER-368374,PROD-20739,8,5.046350395980454e-09
USER-368374,PROD-64938,9,3.7211759201503738e-09
USER-368374,PROD-80406,10,2.0477456938707955e-09
USER-368931,PROD-79994,1,0.00013054670474219076
USER-368931,PROD-52987,2,1.5061569740694517e-05
USER-368931,PROD-58300,3,6.821085870590004e-09
USER-368931,PROD-88767,4,5.059868126230576e-09
USER-368931,PROD-38047,5,4.469323172618726e-09
USER-368931,PROD-35986,6,3.300239357257119e-09
USER-368931,PROD-53525,7,1.9460815161866586e-09
USER-368931,PROD-10974,8,1.3353112706432405e-09
USER-368931,PROD-68507,9,1.071811476857515e-09
USER-368931,PROD-50780,10,5.123640229755858e-10
USER-368979,PROD-41197,1,4.468145361790522e-09
USER-368979,PROD-68966,2,3.433018257747131e-09
USER-368979,PROD-26097,3,2.8745318543777597e-09
USER-368979,PROD-36326,4,2.071062280943272e-09
USER-368979,PROD-47262,5,9.257728337156917e-10
USER-368979,PROD-57354,6,9.108971466858407e-10
USER-368979,PROD-40514,7,7.940610961756777e-10
USER-368979,PROD-32749,8,5.893990739437576e-10
USER-368979,PROD-65375,9,5.315880245843606e-10
USER-368979,PROD-94935,10,5.144302108443386e-10
USER-369202,PROD-16202,1,1.0326756117213986e-08
USER-369202,PROD-79726,2,7.997506599290496e-09
USER-369202,PROD-84160,3,4.957784665664257e-09
USER-369202,PROD-28928,4,3.742148157246923e-09
USER-369202,PROD-71962,5,3.484550064812173e-09
USER-369202,PROD-19970,6,2.767825615350017e-09
USER-369202,PROD-61773,7,2.1094991909305535e-09
USER-369202,PROD-52194,8,1.5571333186264216e-09
USER-369202,PROD-24762,9,3.090958279018194e-10
USER-369202,PROD-58410,10,2.321754763230406e-12
USER-369529,PROD-70881,1,5.284930268488018e-09
USER-369529,PROD-19269,2,2.1489052770680354e-09
USER-369529,PROD-36554,3,2.0978001194000567e-09
USER-369529,PROD-55788,4,1.539110781837987e-09
USER-369529,PROD-65847,5,1.0711780429007516e-09
USER-369529,PROD-35444,6,9.434362296718779e-10
USER-369529,PROD-27006,7,5.382924076872343e-10
USER-369529,PROD-79919,8,3.943283987907028e-10
USER-369529,PROD-64834,9,3.303220368968756e-10
USER-369529,PROD-71962,10,8.557484635608101e-11
USER-371131,PROD-15539,1,2.425430102768971e-12
USER-371131,PROD-80406,2,7.839042750163636e-17
USER-371131,PROD-78511,3,2.901085836726643e-17
USER-371131,PROD-35444,4,1.8019188329600615e-17
USER-371131,PROD-66005,5,1.5552495475509652e-17
USER-371131,PROD-57116,6,3.373443231004055e-18
USER-371131,PROD-84160,7,1.226896640547137e-19
USER-371131,PROD-16001,8,2.0133745478958715e-20
