event_id,user_id,session_id,event_time,page_url,product_id,event_type,device_type,ip_address,traffic_source,referrer,user_agent,country,city,browser,os
90fa9840-5368-4fce-a372-deb84eff53ea,USER-345369,262172a2-6691-4c52-b62e-3f2d542c77be,2025-09-23 08:38:13,/checkout/success,PROD-23446,purchase,desktop,133.187.235.55,linkedin,https://www.linkedin.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/62.0.839.0 Safari/536.1",HN,Port Marissa,Chrome,Linux
40951c35-50bf-44d1-bbe4-a2b244c69ed6,USER-345369,262172a2-6691-4c52-b62e-3f2d542c77be,2025-09-23 08:24:42,/product/PROD-68893,PROD-68893,view,mobile,53.248.40.124,instagram,https://www.instagram.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/25.0.889.0 Mobile/70G538 Safari/533.1",IR,South Dianatown,Edge,Windows
637b5186-ad2d-49d6-943e-e5de983fbb46,USER-332823,843a40ae-7762-4ce3-9d4c-2f962763c66b,2025-10-04 07:53:18,/checkout/success,PROD-64381,purchase,tablet,81.93.38.50,referral,https://www.referral.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),HT,Romeroville,Opera,Linux
8cbfaab6-ff0c-4458-bb8c-b2ab954c6818,USER-332823,843a40ae-7762-4ce3-9d4c-2f962763c66b,2025-10-04 08:04:59,/product/PROD-59140,PROD-59140,view,tablet,223.130.90.51,google,https://www.google.com/search,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_7 rv:5.0; az-AZ) AppleWebKit/535.6.2 (KHTML, like Gecko) Version/5.0 Safari/535.6.2",YE,Joelhaven,Safari,Windows
73fb3bd0-3fe1-4a3a-937a-a78cfc04b270,USER-332823,843a40ae-7762-4ce3-9d4c-2f962763c66b,2025-10-04 07:59:03,/cart,,remove_from_cart,desktop,124.63.127.120,google,https://www.google.com/search,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.1),GR,West Penny,Safari,iOS
ba67d07d-b849-4614-804d-8cdaa0ce7513,USER-332823,843a40ae-7762-4ce3-9d4c-2f962763c66b,2025-10-04 08:20:17,/cart,PROD-71487,add_to_cart,mobile,133.158.110.248,bing,https://www.bing.com,Opera/9.49.(X11; Linux i686; ms-MY) Presto/2.9.178 Version/10.00,UY,Shaneberg,Chrome,Windows
d3eedf62-4d2b-419b-b008-cfa3a9d45a36,USER-332823,843a40ae-7762-4ce3-9d4c-2f962763c66b,2025-10-04 08:27:07,/product/PROD-29597,PROD-29597,view,mobile,102.141.231.1,bing,https://www.bing.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; xh-ZA) AppleWebKit/535.44.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.44.7",AT,Nicolechester,Opera,iOS
546bfe09-4994-4de7-9249-c547131672a4,USER-216587,fbc8d5be-f5d6-4a3e-8794-00c9bcc07cd6,2025-10-25 08:18:19,/product/PROD-41252,PROD-41252,view,mobile,203.205.168.56,bing,https://www.bing.com,Opera/8.13.(X11; Linux x86_64; en-GB) Presto/2.9.163 Version/10.00,VA,Catherinebury,Edge,Windows
eded4eda-e819-4536-901d-3d08d454843e,USER-216587,fbc8d5be-f5d6-4a3e-8794-00c9bcc07cd6,2025-10-25 08:26:15,/product/PROD-88215,PROD-88215,view,tablet,142.199.68.179,google,https://www.google.com/search,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/24.0.849.0 Safari/533.0",EE,Camachofort,Opera,Android
e1df740f-db23-46fa-b9f8-49cfd0e99858,USER-216587,fbc8d5be-f5d6-4a3e-8794-00c9bcc07cd6,2025-10-25 07:49:46,/product/PROD-66261,PROD-66261,view,mobile,157.72.106.134,bing,https://www.bing.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8489-07-16 00:49:57 Firefox/3.6.13,PL,Davishaven,Safari,MacOS
045fbcfa-da9e-4478-82fc-473bda0f3983,USER-216587,fbc8d5be-f5d6-4a3e-8794-00c9bcc07cd6,2025-10-25 07:55:30,/product/PROD-97584,PROD-97584,view,mobile,72.168.221.85,linkedin,https://www.linkedin.com,Opera/8.68.(Windows NT 5.0; nl-AW) Presto/2.9.165 Version/11.00,BW,Marioburgh,Safari,Windows
b5735395-3d03-4f5e-ba1f-329a50e1f8fa,USER-216587,fbc8d5be-f5d6-4a3e-8794-00c9bcc07cd6,2025-10-25 07:51:03,/wishlist,,exit,mobile,179.244.19.0,referral,https://www.referral.com,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.822.0 Safari/531.2",JO,North Rachel,Edge,Windows
eaf53c6a-774b-4ba2-a3e0-a71f62ce58da,USER-766549,3f00c4f8-c00c-4adc-a861-b8ce37039da8,2025-10-12 08:43:29,/search,,exit,mobile,203.128.231.136,facebook,https://www.facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; th-TH) AppleWebKit/533.1.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.1.4",IT,North Jack,Safari,MacOS
8e28b89b-5578-42a0-8a94-8eaf91034f5c,USER-766549,3f00c4f8-c00c-4adc-a861-b8ce37039da8,2025-10-12 08:39:51,/cart,PROD-86271,add_to_cart,desktop,86.86.87.73,email,https://www.email.com,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/62.0.838.0 Safari/532.0",SY,West Thomasville,Firefox,Windows
0613e771-a825-4215-85cf-1b6733dac88b,USER-766549,3f00c4f8-c00c-4adc-a861-b8ce37039da8,2025-10-12 08:01:37,/product/PROD-94252,PROD-94252,view,mobile,145.144.18.202,youtube,https://www.youtube.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.0),MC,New Brian,Edge,MacOS
f7c28362-ace8-4e1e-abee-69109a999a55,USER-766549,3f00c4f8-c00c-4adc-a861-b8ce37039da8,2025-10-12 07:52:11,/cart,,remove_from_cart,mobile,133.156.97.142,direct,none,Opera/9.26.(X11; Linux x86_64; nan-TW) Presto/2.9.168 Version/12.00,VE,Stonefort,Firefox,Windows
ec3339c3-3199-4ab3-a552-be590504bbf3,USER-766549,3f00c4f8-c00c-4adc-a861-b8ce37039da8,2025-10-12 08:10:50,/cart,PROD-51365,add_to_cart,desktop,21.193.204.206,linkedin,https://www.linkedin.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cv-RU) AppleWebKit/532.46.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.46.3",DZ,North Danielle,Edge,Android
e7542434-4cfa-4273-a958-600fcf334712,USER-596395,71d9531b-3bda-40a9-8b60-06f00e3b7874,2025-10-29 08:14:02,/product/PROD-47501,PROD-47501,view,desktop,144.72.96.104,google,https://www.google.com/search,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/43.0.804.0 Safari/533.1",SO,Stevenchester,Safari,Linux
9dcdcb7a-acde-4113-aac4-1297b3b12783,USER-596395,71d9531b-3bda-40a9-8b60-06f00e3b7874,2025-10-29 08:40:24,/product/PROD-62431,PROD-62431,view,mobile,209.202.239.61,youtube,https://www.youtube.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; se-NO) AppleWebKit/533.37.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.37.6",SN,New Catherine,Edge,Linux
3e0f4dce-97d6-4e2b-a788-dd5bfbc060c5,USER-596395,71d9531b-3bda-40a9-8b60-06f00e3b7874,2025-10-29 08:44:05,/search,,exit,mobile,96.239.76.61,linkedin,https://www.linkedin.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),NG,South Nataliestad,Safari,Windows
31d44249-e7a3-40c7-8163-4753e8998f9f,USER-596395,71d9531b-3bda-40a9-8b60-06f00e3b7874,2025-10-29 08:45:48,/cart,PROD-88964,add_to_cart,mobile,25.175.34.101,instagram,https://www.instagram.com,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.5e7845.0 Mobile/80G782 Safari/531.1",KM,Andrewport,Opera,Linux
9ed8a01f-e9a8-45b2-b697-934c8dbd3644,USER-596395,71d9531b-3bda-40a9-8b60-06f00e3b7874,2025-10-29 08:09:50,/product/PROD-96628,PROD-96628,view,mobile,141.110.28.155,direct,none,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),SN,Kendraville,Edge,Android
82dcac4d-3967-4df1-a55a-f1009ae37076,USER-852524,7e286bb8-e783-490e-a35f-2da5882cce0a,2025-10-07 07:52:33,/product/PROD-68606,PROD-68606,view,mobile,124.161.70.162,email,https://www.email.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),GA,Andreaview,Opera,iOS
65d1d1c3-5a3b-4d0a-a8c8-7911f04638cc,USER-852524,7e286bb8-e783-490e-a35f-2da5882cce0a,2025-10-07 07:54:47,/product/PROD-17518,PROD-17518,view,tablet,82.33.14.214,referral,https://www.referral.com,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.11.1 (KHTML, like Gecko) Version/5.1 Safari/532.11.1",MA,Jensenport,Safari,Android
6dcb680a-9720-45a6-b799-5f6602339ca1,USER-852524,7e286bb8-e783-490e-a35f-2da5882cce0a,2025-10-07 07:59:24,/cart,,remove_from_cart,desktop,44.174.113.80,bing,https://www.bing.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:5.0; yo-NG) AppleWebKit/531.49.7 (KHTML, like Gecko) Version/4.0 Safari/531.49.7",MX,Lake Samantha,Edge,Windows
3c582980-f482-4d5d-86a4-752160435917,USER-852524,7e286bb8-e783-490e-a35f-2da5882cce0a,2025-10-07 08:14:40,/product/PROD-94562,PROD-94562,view,mobile,52.200.226.191,email,https://www.email.com,Opera/9.69.(Windows 95; bho-IN) Presto/2.9.163 Version/11.00,DO,Katrinashire,Edge,Android
8dbd5594-b025-4bb5-acd7-176980ed4f6f,USER-852524,7e286bb8-e783-490e-a35f-2da5882cce0a,2025-10-07 08:14:59,/product/PROD-68972,PROD-68972,view,mobile,70.150.112.250,email,https://www.email.com,Opera/9.61.(X11; Linux i686; ks-IN) Presto/2.9.185 Version/11.00,UA,Allenbury,Edge,Windows
b018264c-bf35-4a67-9f69-4bd022a16669,USER-701800,a2e34f64-78d5-4cfb-81a1-dbae3596aa3f,2025-11-13 08:08:41,/product/PROD-95139,PROD-95139,view,mobile,7.219.231.62,twitter,https://www.twitter.com,Opera/9.79.(Windows NT 5.0; gez-ET) Presto/2.9.185 Version/11.00,MD,East Elaine,Chrome,Windows
77103071-0e4f-4a29-8a89-f69ab21dd6a0,USER-701800,a2e34f64-78d5-4cfb-81a1-dbae3596aa3f,2025-11-13 08:28:00,/cart,PROD-60723,add_to_cart,mobile,95.36.243.112,facebook,https://www.facebook.com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.887.0 Safari/535.2",PG,Petershire,Safari,Linux
2235a316-c9ad-440c-a246-a7423a4ed674,USER-701800,a2e34f64-78d5-4cfb-81a1-dbae3596aa3f,2025-11-13 08:09:09,/cart,PROD-90199,add_to_cart,mobile,22.148.199.206,youtube,https://www.youtube.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),NZ,Veronicashire,Firefox,Windows
f112cd42-823c-45fb-97c3-1ca68096075d,USER-701800,a2e34f64-78d5-4cfb-81a1-dbae3596aa3f,2025-11-13 08:38:21,/product/PROD-32630,PROD-32630,view,mobile,89.222.94.214,youtube,https://www.youtube.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4576-11-12 02:46:24 Firefox/4.0,WS,Barrettberg,Chrome,Linux
601ea61d-bd8f-49af-8846-54c12aeba95f,USER-701800,a2e34f64-78d5-4cfb-81a1-dbae3596aa3f,2025-11-13 08:26:40,/cart,PROD-82089,add_to_cart,desktop,90.157.96.56,direct,none,Opera/9.80.(X11; Linux x86_64; tk-TM) Presto/2.9.174 Version/12.00,PG,Kellyburgh,Safari,MacOS
635e2295-3c53-4dc3-beed-a274ba7a5601,USER-846385,709c16e5-ecbc-4c5a-86fd-ebd86dd504f8,2025-09-01 08:24:23,/checkout/success,PROD-57381,purchase,desktop,32.121.187.166,twitter,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5 rv:2.0; si-LK) AppleWebKit/534.47.2 (KHTML, like Gecko) Version/5.0.4 Safari/534.47.2",PT,New Pamelaland,Chrome,MacOS
86dffc24-4061-4c5f-99aa-6f8a9209ce75,USER-846385,709c16e5-ecbc-4c5a-86fd-ebd86dd504f8,2025-09-01 07:51:27,/cart,PROD-74752,add_to_cart,mobile,113.63.210.210,email,https://www.email.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-KE) AppleWebKit/535.20.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.20.5",UG,Jessicashire,Opera,Android
10a555fa-995f-4662-8450-b82a06054fa0,USER-846385,709c16e5-ecbc-4c5a-86fd-ebd86dd504f8,2025-09-01 07:58:31,/product/PROD-82305,PROD-82305,view,desktop,123.201.8.99,bing,https://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:2.0; ar-IQ) AppleWebKit/532.37.1 (KHTML, like Gecko) Version/5.0.5 Safari/532.37.1",IE,Lake Danielburgh,Chrome,Windows
eb7a6253-8aab-44a1-bc6c-75b539b40467,USER-846385,709c16e5-ecbc-4c5a-86fd-ebd86dd504f8,2025-09-01 08:25:33,/product/PROD-72739,PROD-72739,view,tablet,212.214.26.89,referral,https://www.referral.com,Opera/8.72.(Windows NT 10.0; ff-SN) Presto/2.9.185 Version/12.00,EG,West Traceyberg,Edge,Android
81c7ecc4-16b4-46e4-ab5c-ff3c1b50fcaa,USER-846385,709c16e5-ecbc-4c5a-86fd-ebd86dd504f8,2025-09-01 07:54:43,/product/PROD-94192,PROD-94192,view,tablet,137.221.153.52,youtube,https://www.youtube.com,Opera/8.36.(X11; Linux x86_64; mg-MG) Presto/2.9.181 Version/11.00,TR,Brianview,Edge,Android
2c6e11f1-3791-46a0-9f93-c2dbc9eb24e1,USER-461249,ebb8a83e-a0ec-4a0b-8f1c-2d263269fb69,2025-11-14 08:29:47,/checkout/success,PROD-93859,purchase,desktop,179.182.57.208,instagram,https://www.instagram.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/31.0.857.0 Safari/532.1",NR,Matthewview,Firefox,iOS
c1c25cde-eaea-48da-abc3-e207ae8d757f,USER-461249,ebb8a83e-a0ec-4a0b-8f1c-2d263269fb69,2025-11-14 08:25:02,/product/PROD-26274,PROD-26274,view,desktop,164.21.227.128,instagram,https://www.instagram.com,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.30.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.30.7",SL,Lake Seanbury,Safari,MacOS
c1b3f20a-3010-4ce0-a5cb-3242cab25255,USER-461249,ebb8a83e-a0ec-4a0b-8f1c-2d263269fb69,2025-11-14 08:13:17,/product/PROD-39552,PROD-39552,view,tablet,184.15.136.110,linkedin,https://www.linkedin.com,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2; rv:1.9.2.20) Gecko/2430-10-27 05:38:38 Firefox/3.6.20,IN,South Chad,Safari,Windows
82274e4c-5d69-4d38-8fc2-19d31799cd34,USER-461249,ebb8a83e-a0ec-4a0b-8f1c-2d263269fb69,2025-11-14 08:08:24,/product/PROD-82199,PROD-82199,view,desktop,192.182.107.225,instagram,https://www.instagram.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4 rv:2.0; shs-CA) AppleWebKit/534.12.6 (KHTML, like Gecko) Version/4.0 Safari/534.12.6",AM,Hernandeztown,Safari,Android
7250d28b-b8f2-46d6-a7fc-ad715a10513b,USER-461249,ebb8a83e-a0ec-4a0b-8f1c-2d263269fb69,2025-11-14 08:30:04,/product/PROD-32103,PROD-32103,view,mobile,207.31.181.251,bing,https://www.bing.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),TR,New Jasminefort,Firefox,MacOS
f63eb55c-c2ea-45eb-9e9d-22536a118dc8,USER-790731,ea273321-33f1-453b-ba41-55687055184b,2025-09-12 07:52:28,/cart,PROD-83874,add_to_cart,desktop,28.236.218.111,google,https://www.google.com/search,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/34.0.887.0 Safari/535.0",MV,West Heather,Chrome,Windows
4f34234e-c770-49ee-935f-702b2282353c,USER-790731,ea273321-33f1-453b-ba41-55687055184b,2025-09-12 08:42:01,/checkout,,exit,desktop,219.127.17.44,bing,https://www.bing.com,Opera/8.13.(Windows NT 6.1; ne-NP) Presto/2.9.164 Version/10.00,WS,South Paul,Edge,Android
e32e0e4e-2b94-4860-a789-a6b74ebc9b6e,USER-790731,ea273321-33f1-453b-ba41-55687055184b,2025-09-12 08:26:54,/cart,PROD-92203,add_to_cart,mobile,164.236.119.55,direct,none,Opera/9.15.(X11; Linux x86_64; an-ES) Presto/2.9.170 Version/10.00,NA,East Lindsayhaven,Safari,iOS
c8ce9681-eb5b-46c7-80cc-9e73cb54c593,USER-790731,ea273321-33f1-453b-ba41-55687055184b,2025-09-12 08:09:58,/product/PROD-63227,PROD-63227,view,desktop,20.196.58.101,youtube,https://www.youtube.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2 rv:2.0; unm-US) AppleWebKit/532.5.1 (KHTML, like Gecko) Version/4.0.4 Safari/532.5.1",VA,Port Brittany,Chrome,Windows
245c80ab-7459-4ee3-a21b-b4a7e9c6bef5,USER-790731,ea273321-33f1-453b-ba41-55687055184b,2025-09-12 08:03:35,/product/PROD-70875,PROD-70875,view,mobile,161.179.136.88,email,https://www.email.com,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/34.0.808.0 Safari/534.2",DO,Angelamouth,Opera,MacOS
1a930cf4-a645-4664-9450-e09f2553da7e,USER-427766,8f551a93-426c-4aee-962e-652a407195e2,2025-10-21 07:58:35,/cart,PROD-62260,add_to_cart,desktop,112.166.179.227,email,https://www.email.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9633-11-05 02:04:48 Firefox/3.8,FI,New Tiffanystad,Opera,Android
352d98f5-5072-4f6d-80fe-84911f3e4b17,USER-427766,8f551a93-426c-4aee-962e-652a407195e2,2025-10-21 08:07:55,/product/PROD-26059,PROD-26059,view,mobile,215.4.79.97,youtube,https://www.youtube.com,Opera/8.97.(X11; Linux i686; ik-CA) Presto/2.9.166 Version/10.00,PY,Thompsonton,Firefox,MacOS
81bd890f-3e2e-4e07-b006-6b024e3b060a,USER-427766,8f551a93-426c-4aee-962e-652a407195e2,2025-10-21 08:48:39,/product/PROD-60351,PROD-60351,view,mobile,87.78.240.116,bing,https://www.bing.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),VE,Williamston,Edge,MacOS
7e763fcb-7edc-4a45-9884-2fb197c3ced3,USER-427766,8f551a93-426c-4aee-962e-652a407195e2,2025-10-21 08:38:53,/help,,exit,tablet,213.160.223.12,email,https://www.email.com,Mozilla/5.0 (Android 8.1.0; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,WS,Lake Michael,Firefox,MacOS
2cf140ef-0a0a-4920-ba52-85f28f41a7f6,USER-427766,8f551a93-426c-4aee-962e-652a407195e2,2025-10-21 08:49:40,/product/PROD-75373,PROD-75373,view,mobile,125.87.243.230,direct,none,Mozilla/5.0 (Windows 98; mr-IN; rv:1.9.0.20) Gecko/9374-08-20 19:57:21 Firefox/3.8,BB,Quinnhaven,Edge,Windows
8cb66b0f-731a-4cba-89f1-2563ee12b2e0,USER-194423,3c655457-db69-46c0-9e37-5a0803929537,2025-10-11 08:29:29,/product/PROD-38199,PROD-38199,view,tablet,89.60.138.159,email,https://www.email.com,Opera/8.98.(X11; Linux i686; nl-BE) Presto/2.9.167 Version/10.00,ES,Dodsonberg,Chrome,Windows
b10541af-a4d9-41bc-8ca0-7df0f8248993,USER-194423,3c655457-db69-46c0-9e37-5a0803929537,2025-10-11 08:35:34,/product/PROD-95755,PROD-95755,view,desktop,47.76.204.89,youtube,https://www.youtube.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/58.0.881.0 Safari/531.1",NP,Helenside,Safari,Android
f6c8f4ab-d71d-4417-8bd4-799e594eeea5,USER-194423,3c655457-db69-46c0-9e37-5a0803929537,2025-10-11 08:07:43,/product/PROD-27555,PROD-27555,view,mobile,141.65.227.23,email,https://www.email.com,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/21.0.842.0 Safari/535.1",LK,Port Julie,Edge,Linux
96690a29-86cc-43b6-890c-b8ef42a835a3,USER-194423,3c655457-db69-46c0-9e37-5a0803929537,2025-10-11 08:02:57,/product/PROD-83638,PROD-83638,view,mobile,117.164.180.253,email,https://www.email.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),BF,West Michaelfort,Opera,Linux
6831dd29-617a-4c57-95ee-90810233e530,USER-194423,3c655457-db69-46c0-9e37-5a0803929537,2025-10-11 08:08:45,/product/PROD-82070,PROD-82070,view,mobile,9.246.158.43,bing,https://www.bing.com,Opera/8.34.(X11; Linux x86_64; nl-NL) Presto/2.9.171 Version/12.00,PK,North Peterburgh,Opera,Windows
755519e1-a4cc-4919-82a1-1c079b84da8c,USER-234913,37cf5282-d059-46bc-98da-1b9342bb69c9,2025-11-18 08:27:44,/product/PROD-54444,PROD-54444,view,desktop,36.236.180.106,email,https://www.email.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/41.0.894.0 Safari/532.1",NG,Dianamouth,Firefox,MacOS
03827434-e795-433c-a3bb-4e2a308873f9,USER-234913,37cf5282-d059-46bc-98da-1b9342bb69c9,2025-11-18 07:52:45,/cart,PROD-15276,add_to_cart,mobile,30.63.138.38,google,https://www.google.com/search,Opera/8.71.(Windows NT 6.0; de-CH) Presto/2.9.165 Version/11.00,MR,Kaylaton,Firefox,Linux
0dbc7c75-341f-45f5-afef-a5b14864b5f2,USER-234913,37cf5282-d059-46bc-98da-1b9342bb69c9,2025-11-18 08:31:03,/cart,,remove_from_cart,mobile,108.140.212.44,linkedin,https://www.linkedin.com,Opera/9.33.(X11; Linux i686; tig-ER) Presto/2.9.182 Version/12.00,EC,East John,Firefox,Linux
fe282e78-e66a-492e-8329-8f85878c9c1c,USER-234913,37cf5282-d059-46bc-98da-1b9342bb69c9,2025-11-18 08:40:08,/help,,exit,mobile,84.67.153.7,direct,none,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.29.3 (KHTML, like Gecko) Version/4.0 Safari/532.29.3",NA,Mackmouth,Opera,Linux
f850672a-0d9a-476f-ac63-5090f96d6932,USER-234913,37cf5282-d059-46bc-98da-1b9342bb69c9,2025-11-18 08:38:02,/product/PROD-74205,PROD-74205,view,mobile,212.254.99.111,bing,https://www.bing.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/49.0.893.0 Safari/536.2",LR,New Danielleshire,Safari,iOS
b8832f41-7a50-49f9-8184-cbb2275b3f41,USER-955374,8df59e2c-bfdd-4bfb-b6a1-2fbb29268412,2025-11-28 08:29:30,/product/PROD-64596,PROD-64596,view,desktop,12.114.99.194,direct,none,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/11.5m6265.0 Mobile/75B998 Safari/534.0",US,East Jaredfort,Chrome,Android
85fff980-8267-460f-8153-ddcee681f519,USER-955374,8df59e2c-bfdd-4bfb-b6a1-2fbb29268412,2025-11-28 08:29:05,/product/PROD-85821,PROD-85821,view,tablet,197.87.119.124,twitter,https://www.twitter.com,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/32.0.874.0 Safari/535.1",GR,Port Aaronview,Chrome,Android
0559d552-62d3-4d89-a9a1-6810fb84ba09,USER-955374,8df59e2c-bfdd-4bfb-b6a1-2fbb29268412,2025-11-28 08:42:32,/product/PROD-91230,PROD-91230,view,mobile,62.62.29.87,referral,https://www.referral.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/61.0.835.0 Safari/536.2",IL,New Brian,Firefox,MacOS
06e562f1-1d67-43f0-9a22-45df6e936e8e,USER-955374,8df59e2c-bfdd-4bfb-b6a1-2fbb29268412,2025-11-28 08:02:41,/product/PROD-24404,PROD-24404,view,tablet,40.171.253.64,google,https://www.google.com/search,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),NL,Brandonport,Edge,Linux
32e366c5-ce86-4984-b83e-dfee1ba14f46,USER-955374,8df59e2c-bfdd-4bfb-b6a1-2fbb29268412,2025-11-28 08:17:40,/product/PROD-36724,PROD-36724,view,mobile,9.58.174.156,linkedin,https://www.linkedin.com,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.50.6 (KHTML, like Gecko) Version/4.0 Safari/532.50.6",SI,Nathanfort,Opera,iOS
436ef78f-32c4-4b65-a3b8-73164972792a,USER-989587,47ab53d6-d99e-408b-a1fc-7d0cca5dbecf,2025-11-23 08:11:51,/cart,PROD-83516,add_to_cart,mobile,42.111.17.205,youtube,https://www.youtube.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/39.0.858.0 Safari/532.0",CH,East Davidberg,Opera,iOS
d68be061-2697-486e-b53c-5c579d8852c7,USER-989587,47ab53d6-d99e-408b-a1fc-7d0cca5dbecf,2025-11-23 08:13:02,/product/PROD-79878,PROD-79878,view,mobile,147.172.231.216,linkedin,https://www.linkedin.com,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.0c7140.0 Mobile/03S108 Safari/534.1",GY,North Loritown,Safari,Linux
8c85adc8-744c-4bab-9936-e66dbe05878f,USER-989587,47ab53d6-d99e-408b-a1fc-7d0cca5dbecf,2025-11-23 08:08:42,/cart,PROD-42311,add_to_cart,mobile,11.16.148.33,linkedin,https://www.linkedin.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0),RS,East Samanthafort,Safari,MacOS
364b1342-0f88-4ae9-afb6-aca2d9d86c30,USER-989587,47ab53d6-d99e-408b-a1fc-7d0cca5dbecf,2025-11-23 08:36:47,/checkout,,exit,tablet,43.217.25.203,youtube,https://www.youtube.com,Opera/8.75.(X11; Linux i686; fil-PH) Presto/2.9.172 Version/11.00,GT,Rodriguezmouth,Safari,iOS
